,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
555,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,audio_features,5cF0dROlMOK5uNZtivgu50,spotify:track:5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/tracks/5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/audio-analysis/5cF0dROlMOK5uNZtivgu50,208787,4
556,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,5AyL2kgLtTWEu3qO3B9SqK,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/tracks/5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/audio-analysis/5AyL2kgLtTWEu3qO3B9SqK,216893,4
557,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,216632,4
558,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,audio_features,4eWQlBRaTjPPUlzacqEeoQ,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,226973,4
559,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.403,114.955,audio_features,1H3OGagCLSPueat8Hfg6ua,spotify:track:1H3OGagCLSPueat8Hfg6ua,https://api.spotify.com/v1/tracks/1H3OGagCLSPueat8Hfg6ua,https://api.spotify.com/v1/audio-analysis/1H3OGagCLSPueat8Hfg6ua,174933,4
560,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,0SiywuOBRcynK0uKGWdCnn,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4
561,0.745,0.728,7,-4.686,1,0.034,0.0183,1.5e-06,0.14,0.625,124.016,audio_features,3WGJSY8JaGliVIJyMig5aS,spotify:track:3WGJSY8JaGliVIJyMig5aS,https://api.spotify.com/v1/tracks/3WGJSY8JaGliVIJyMig5aS,https://api.spotify.com/v1/audio-analysis/3WGJSY8JaGliVIJyMig5aS,189200,4
562,0.811,0.696,7,-5.288,1,0.122,0.0696,1.62e-06,0.145,0.752,122.987,audio_features,5dsZWTrGlG2OWrWrtHGzJn,spotify:track:5dsZWTrGlG2OWrWrtHGzJn,https://api.spotify.com/v1/tracks/5dsZWTrGlG2OWrWrtHGzJn,https://api.spotify.com/v1/audio-analysis/5dsZWTrGlG2OWrWrtHGzJn,214120,4
563,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,audio_features,6nCDnzErqalOaIY3EJM8NK,spotify:track:6nCDnzErqalOaIY3EJM8NK,https://api.spotify.com/v1/tracks/6nCDnzErqalOaIY3EJM8NK,https://api.spotify.com/v1/audio-analysis/6nCDnzErqalOaIY3EJM8NK,220627,4
564,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,audio_features,0l0CvurVUrr2w3Jj1hOVFc,spotify:track:0l0CvurVUrr2w3Jj1hOVFc,https://api.spotify.com/v1/tracks/0l0CvurVUrr2w3Jj1hOVFc,https://api.spotify.com/v1/audio-analysis/0l0CvurVUrr2w3Jj1hOVFc,213507,4
565,0.572,0.912,7,-4.875,1,0.0707,0.00155,1.2e-06,0.102,0.606,156.073,audio_features,3yZQk5PC52CCmT4ZaTIKvv,spotify:track:3yZQk5PC52CCmT4ZaTIKvv,https://api.spotify.com/v1/tracks/3yZQk5PC52CCmT4ZaTIKvv,https://api.spotify.com/v1/audio-analysis/3yZQk5PC52CCmT4ZaTIKvv,187187,4
566,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,audio_features,0b9oOr2ZgvyQu88wzixux9,spotify:track:0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,225773,4
567,0.854,0.796,11,-5.567,0,0.0399,0.0542,0.00184,0.151,0.946,115.625,audio_features,4k6ktr10Hczmh55NY3LfJy,spotify:track:4k6ktr10Hczmh55NY3LfJy,https://api.spotify.com/v1/tracks/4k6ktr10Hczmh55NY3LfJy,https://api.spotify.com/v1/audio-analysis/4k6ktr10Hczmh55NY3LfJy,368280,4
568,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,audio_features,2cOUlop2ZakjOKe4WinesN,spotify:track:2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/tracks/2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/audio-analysis/2cOUlop2ZakjOKe4WinesN,188174,4
569,0.676,0.926,0,-2.244,0,0.0425,0.0305,0.000658,0.0771,0.818,124.019,audio_features,70ebKSMHvkUSg7JXgUz74Q,spotify:track:70ebKSMHvkUSg7JXgUz74Q,https://api.spotify.com/v1/tracks/70ebKSMHvkUSg7JXgUz74Q,https://api.spotify.com/v1/audio-analysis/70ebKSMHvkUSg7JXgUz74Q,203908,4
570,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,audio_features,5qaEfEh1AtSdrdrByCP7qR,spotify:track:5qaEfEh1AtSdrdrByCP7qR,https://api.spotify.com/v1/tracks/5qaEfEh1AtSdrdrByCP7qR,https://api.spotify.com/v1/audio-analysis/5qaEfEh1AtSdrdrByCP7qR,177507,4
571,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,audio_features,48RrDBpOSSl1aLVCalGl5C,spotify:track:48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/tracks/48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/audio-analysis/48RrDBpOSSl1aLVCalGl5C,250189,4
572,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,audio_features,6gj08XDlv9Duc2fPOxUmVD,spotify:track:6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/audio-analysis/6gj08XDlv9Duc2fPOxUmVD,182667,4
573,0.673,0.842,1,-4.666,1,0.039,0.0248,0.0,0.294,0.509,121.986,audio_features,0wsXdby1T3PWLauIkGUZzg,spotify:track:0wsXdby1T3PWLauIkGUZzg,https://api.spotify.com/v1/tracks/0wsXdby1T3PWLauIkGUZzg,https://api.spotify.com/v1/audio-analysis/0wsXdby1T3PWLauIkGUZzg,205474,4
574,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,audio_features,4esOae7i4rqTbAu9o5Pxco,spotify:track:4esOae7i4rqTbAu9o5Pxco,https://api.spotify.com/v1/tracks/4esOae7i4rqTbAu9o5Pxco,https://api.spotify.com/v1/audio-analysis/4esOae7i4rqTbAu9o5Pxco,224920,4
575,0.602,0.834,1,-6.573,0,0.0358,0.0297,0.887,0.34,0.353,125.99,audio_features,6Xe9wT5xeZETPwtaP2ynUz,spotify:track:6Xe9wT5xeZETPwtaP2ynUz,https://api.spotify.com/v1/tracks/6Xe9wT5xeZETPwtaP2ynUz,https://api.spotify.com/v1/audio-analysis/6Xe9wT5xeZETPwtaP2ynUz,338867,4
576,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,audio_features,3jagJCUbdqhDSPuxP8cAqF,spotify:track:3jagJCUbdqhDSPuxP8cAqF,https://api.spotify.com/v1/tracks/3jagJCUbdqhDSPuxP8cAqF,https://api.spotify.com/v1/audio-analysis/3jagJCUbdqhDSPuxP8cAqF,263227,4
577,0.838,0.72,7,-4.135,0,0.0483,0.0862,0.00696,0.0772,0.203,122.993,audio_features,51tUT1gHE30GQPhn1agudM,spotify:track:51tUT1gHE30GQPhn1agudM,https://api.spotify.com/v1/tracks/51tUT1gHE30GQPhn1agudM,https://api.spotify.com/v1/audio-analysis/51tUT1gHE30GQPhn1agudM,251987,4
578,0.5,0.342,7,-9.536,1,0.175,0.536,0.0,0.59,0.684,77.124,audio_features,4dT14t0kG0bPlHzAp2Sx9k,spotify:track:4dT14t0kG0bPlHzAp2Sx9k,https://api.spotify.com/v1/tracks/4dT14t0kG0bPlHzAp2Sx9k,https://api.spotify.com/v1/audio-analysis/4dT14t0kG0bPlHzAp2Sx9k,110987,1
579,0.827,0.832,0,-5.373,1,0.121,0.0378,2.57e-05,0.157,0.737,133.01,audio_features,19t0Z7qsoV6A1CGJVYRnjm,spotify:track:19t0Z7qsoV6A1CGJVYRnjm,https://api.spotify.com/v1/tracks/19t0Z7qsoV6A1CGJVYRnjm,https://api.spotify.com/v1/audio-analysis/19t0Z7qsoV6A1CGJVYRnjm,170387,4
580,0.635,0.647,5,-5.864,1,0.0366,0.192,0.0,0.154,0.201,104.058,audio_features,6LtPIXlIzPOTF8vTecYjRe,spotify:track:6LtPIXlIzPOTF8vTecYjRe,https://api.spotify.com/v1/tracks/6LtPIXlIzPOTF8vTecYjRe,https://api.spotify.com/v1/audio-analysis/6LtPIXlIzPOTF8vTecYjRe,262693,4
581,0.67,0.933,11,-4.482,0,0.0871,0.0271,0.723,0.596,0.751,101.015,audio_features,0r8jyNzQuy5kbD0Y3II9FU,spotify:track:0r8jyNzQuy5kbD0Y3II9FU,https://api.spotify.com/v1/tracks/0r8jyNzQuy5kbD0Y3II9FU,https://api.spotify.com/v1/audio-analysis/0r8jyNzQuy5kbD0Y3II9FU,213861,4
582,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4
583,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,audio_features,4eDYMhIin1pSLIG96f1aD0,spotify:track:4eDYMhIin1pSLIG96f1aD0,https://api.spotify.com/v1/tracks/4eDYMhIin1pSLIG96f1aD0,https://api.spotify.com/v1/audio-analysis/4eDYMhIin1pSLIG96f1aD0,148387,4
584,0.793,0.848,9,-5.327,1,0.121,0.0637,0.226,0.0647,0.455,128.104,audio_features,1HCw8XKtTgWWU3JlEUR0qQ,spotify:track:1HCw8XKtTgWWU3JlEUR0qQ,https://api.spotify.com/v1/tracks/1HCw8XKtTgWWU3JlEUR0qQ,https://api.spotify.com/v1/audio-analysis/1HCw8XKtTgWWU3JlEUR0qQ,137661,4
585,0.817,0.415,1,-6.286,1,0.0605,0.00366,0.0,0.162,0.325,100.026,audio_features,1IDF4jYiuI17U4BW23EoXV,spotify:track:1IDF4jYiuI17U4BW23EoXV,https://api.spotify.com/v1/tracks/1IDF4jYiuI17U4BW23EoXV,https://api.spotify.com/v1/audio-analysis/1IDF4jYiuI17U4BW23EoXV,210800,4
586,0.802,0.966,0,-3.933,1,0.0424,0.18,0.0,0.0611,0.684,130.099,audio_features,52Zr0sinhWTCRrQhRRY4EP,spotify:track:52Zr0sinhWTCRrQhRRY4EP,https://api.spotify.com/v1/tracks/52Zr0sinhWTCRrQhRRY4EP,https://api.spotify.com/v1/audio-analysis/52Zr0sinhWTCRrQhRRY4EP,215387,4
587,0.807,0.887,1,-3.892,1,0.275,0.00381,0.0,0.391,0.78,160.517,audio_features,1lItf5ZXJc1by9SbPeljFd,spotify:track:1lItf5ZXJc1by9SbPeljFd,https://api.spotify.com/v1/tracks/1lItf5ZXJc1by9SbPeljFd,https://api.spotify.com/v1/audio-analysis/1lItf5ZXJc1by9SbPeljFd,144244,4
588,0.762,0.724,11,-6.309,0,0.0624,0.138,7.71e-05,0.187,0.775,132.051,audio_features,6Sf2YqGzNmVfSNpLFWuYbz,spotify:track:6Sf2YqGzNmVfSNpLFWuYbz,https://api.spotify.com/v1/tracks/6Sf2YqGzNmVfSNpLFWuYbz,https://api.spotify.com/v1/audio-analysis/6Sf2YqGzNmVfSNpLFWuYbz,162733,4
589,0.591,0.961,4,-5.209,1,0.345,0.0523,0.0,0.753,0.536,113.076,audio_features,3gcmn2CtOE9SjBevmvGVEk,spotify:track:3gcmn2CtOE9SjBevmvGVEk,https://api.spotify.com/v1/tracks/3gcmn2CtOE9SjBevmvGVEk,https://api.spotify.com/v1/audio-analysis/3gcmn2CtOE9SjBevmvGVEk,211880,4
590,0.833,0.669,5,-10.551,0,0.0325,0.149,0.669,0.0538,0.933,119.877,audio_features,7Ig1AGr0L94Jb1Izhhqcxc,spotify:track:7Ig1AGr0L94Jb1Izhhqcxc,https://api.spotify.com/v1/tracks/7Ig1AGr0L94Jb1Izhhqcxc,https://api.spotify.com/v1/audio-analysis/7Ig1AGr0L94Jb1Izhhqcxc,238333,4
591,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,audio_features,4Y7XAxTANhu3lmnLAzhWJW,spotify:track:4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/tracks/4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/audio-analysis/4Y7XAxTANhu3lmnLAzhWJW,236200,4
592,0.671,0.876,6,-6.034,1,0.239,0.266,0.0,0.444,0.8,100.016,audio_features,1cdzfFjEbUbgTm5nv3FgXR,spotify:track:1cdzfFjEbUbgTm5nv3FgXR,https://api.spotify.com/v1/tracks/1cdzfFjEbUbgTm5nv3FgXR,https://api.spotify.com/v1/audio-analysis/1cdzfFjEbUbgTm5nv3FgXR,211360,4
593,0.767,0.682,1,-5.02,1,0.042,0.0113,0.00016,0.104,0.833,127.975,audio_features,0C4ejWmOTMv8vuYj85mf8m,spotify:track:0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/tracks/0C4ejWmOTMv8vuYj85mf8m,https://api.spotify.com/v1/audio-analysis/0C4ejWmOTMv8vuYj85mf8m,243533,4
594,0.674,0.913,4,-5.898,1,0.0521,0.125,1.08e-05,0.139,0.968,148.892,audio_features,74L1SDDbutAB3ex8VeOPkG,spotify:track:74L1SDDbutAB3ex8VeOPkG,https://api.spotify.com/v1/tracks/74L1SDDbutAB3ex8VeOPkG,https://api.spotify.com/v1/audio-analysis/74L1SDDbutAB3ex8VeOPkG,253200,4
595,0.613,0.618,8,-11.831,0,0.257,0.568,0.0,0.727,0.94,172.741,audio_features,49fzPkBb3aOUWYRKaTWVhm,spotify:track:49fzPkBb3aOUWYRKaTWVhm,https://api.spotify.com/v1/tracks/49fzPkBb3aOUWYRKaTWVhm,https://api.spotify.com/v1/audio-analysis/49fzPkBb3aOUWYRKaTWVhm,118267,4
596,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,audio_features,6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,206200,4
597,0.74,0.867,11,-4.838,1,0.0556,0.053,0.000663,0.517,0.635,124.012,audio_features,4TfeATq0i5WjsFcNb65UxY,spotify:track:4TfeATq0i5WjsFcNb65UxY,https://api.spotify.com/v1/tracks/4TfeATq0i5WjsFcNb65UxY,https://api.spotify.com/v1/audio-analysis/4TfeATq0i5WjsFcNb65UxY,206302,4
598,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,audio_features,1XGmzt0PVuFgQYYnV2It7A,spotify:track:1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/tracks/1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/audio-analysis/1XGmzt0PVuFgQYYnV2It7A,231173,4
599,0.869,0.887,0,-4.505,1,0.0993,0.0605,0.0,0.148,0.784,129.221,audio_features,1H5tvpoApNDxvxDexoaAUo,spotify:track:1H5tvpoApNDxvxDexoaAUo,https://api.spotify.com/v1/tracks/1H5tvpoApNDxvxDexoaAUo,https://api.spotify.com/v1/audio-analysis/1H5tvpoApNDxvxDexoaAUo,198400,4
600,0.902,0.805,6,-5.003,1,0.0468,0.0748,0.0823,0.0914,0.745,124.985,audio_features,37dYAkMa4lzRCH6kDbMT1L,spotify:track:37dYAkMa4lzRCH6kDbMT1L,https://api.spotify.com/v1/tracks/37dYAkMa4lzRCH6kDbMT1L,https://api.spotify.com/v1/audio-analysis/37dYAkMa4lzRCH6kDbMT1L,157438,4
601,0.896,0.847,11,-4.005,0,0.0414,0.18,0.019,0.0679,0.805,104.996,audio_features,1Cml3fnCNLZUC1EEtkcgVb,spotify:track:1Cml3fnCNLZUC1EEtkcgVb,https://api.spotify.com/v1/tracks/1Cml3fnCNLZUC1EEtkcgVb,https://api.spotify.com/v1/audio-analysis/1Cml3fnCNLZUC1EEtkcgVb,190280,4
602,0.632,0.681,0,-5.023,0,0.115,0.128,1.53e-05,0.116,0.633,126.477,audio_features,79Nnbjlw4ulw59lkHUZm9N,spotify:track:79Nnbjlw4ulw59lkHUZm9N,https://api.spotify.com/v1/tracks/79Nnbjlw4ulw59lkHUZm9N,https://api.spotify.com/v1/audio-analysis/79Nnbjlw4ulw59lkHUZm9N,167000,5
603,0.654,0.731,10,-4.767,0,0.0568,0.0419,0.0,0.122,0.59,104.002,audio_features,0yz2J4wsXFCjMjpJ6A74yV,spotify:track:0yz2J4wsXFCjMjpJ6A74yV,https://api.spotify.com/v1/tracks/0yz2J4wsXFCjMjpJ6A74yV,https://api.spotify.com/v1/audio-analysis/0yz2J4wsXFCjMjpJ6A74yV,213200,4
604,0.669,0.832,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,audio_features,1WkMMavIMc4JZ8cfMmxHkI,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,237547,4
605,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,audio_features,4rHZZAmHpZrA3iH5zx8frV,spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,484147,4
606,0.55,0.783,7,-4.138,0,0.0495,0.00887,0.00026,0.0954,0.582,79.984,audio_features,65O3DcTxPfARKT7SOWKRpN,spotify:track:65O3DcTxPfARKT7SOWKRpN,https://api.spotify.com/v1/tracks/65O3DcTxPfARKT7SOWKRpN,https://api.spotify.com/v1/audio-analysis/65O3DcTxPfARKT7SOWKRpN,231413,4
607,0.56,0.88,7,-3.953,1,0.0567,0.115,0.0,0.299,0.573,129.97,audio_features,6ciLLh4TkPYDUfNxn2Z0KO,spotify:track:6ciLLh4TkPYDUfNxn2Z0KO,https://api.spotify.com/v1/tracks/6ciLLh4TkPYDUfNxn2Z0KO,https://api.spotify.com/v1/audio-analysis/6ciLLh4TkPYDUfNxn2Z0KO,194427,4
608,0.397,0.725,7,-4.862,1,0.043,0.00266,0.0,0.208,0.358,128.861,audio_features,4fwbGKNExPtPHbor1TBSY4,spotify:track:4fwbGKNExPtPHbor1TBSY4,https://api.spotify.com/v1/tracks/4fwbGKNExPtPHbor1TBSY4,https://api.spotify.com/v1/audio-analysis/4fwbGKNExPtPHbor1TBSY4,228879,4
609,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,audio_features,4s6LhHAV5SEsOV0lC2tjvJ,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4
610,0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,audio_features,3hlksXnvbKogFdPbpO9vel,spotify:track:3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/tracks/3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/audio-analysis/3hlksXnvbKogFdPbpO9vel,200013,4
611,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,68EMU2RD1ECNeOeJ5qAXCV,spotify:track:68EMU2RD1ECNeOeJ5qAXCV,https://api.spotify.com/v1/tracks/68EMU2RD1ECNeOeJ5qAXCV,https://api.spotify.com/v1/audio-analysis/68EMU2RD1ECNeOeJ5qAXCV,217707,4
612,0.589,0.389,0,-5.972,1,0.028,0.851,0.0,0.0772,0.501,89.1,audio_features,3B5UbSndRz907IZhhmUfLi,spotify:track:3B5UbSndRz907IZhhmUfLi,https://api.spotify.com/v1/tracks/3B5UbSndRz907IZhhmUfLi,https://api.spotify.com/v1/audio-analysis/3B5UbSndRz907IZhhmUfLi,197470,4
613,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,audio_features,39IsH7B5byx8NRlEKlZVg9,spotify:track:39IsH7B5byx8NRlEKlZVg9,https://api.spotify.com/v1/tracks/39IsH7B5byx8NRlEKlZVg9,https://api.spotify.com/v1/audio-analysis/39IsH7B5byx8NRlEKlZVg9,193613,4
614,0.803,0.631,8,-4.213,1,0.0444,0.102,7.39e-06,0.0858,0.659,104.999,audio_features,1JsUAmsjNz6oGuRTFG93qH,spotify:track:1JsUAmsjNz6oGuRTFG93qH,https://api.spotify.com/v1/tracks/1JsUAmsjNz6oGuRTFG93qH,https://api.spotify.com/v1/audio-analysis/1JsUAmsjNz6oGuRTFG93qH,216575,4
615,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,audio_features,2lnzGkdtDj5mtlcOW2yRtG,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/tracks/2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/audio-analysis/2lnzGkdtDj5mtlcOW2yRtG,196160,4
616,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,audio_features,48QmG1dfvMuYLxMPt7KSRA,spotify:track:48QmG1dfvMuYLxMPt7KSRA,https://api.spotify.com/v1/tracks/48QmG1dfvMuYLxMPt7KSRA,https://api.spotify.com/v1/audio-analysis/48QmG1dfvMuYLxMPt7KSRA,221176,4
617,0.63,0.504,6,-6.152,1,0.0334,0.0953,0.0,0.308,0.487,89.946,audio_features,1oQZk2bKBLgP1cbuFKvjkq,spotify:track:1oQZk2bKBLgP1cbuFKvjkq,https://api.spotify.com/v1/tracks/1oQZk2bKBLgP1cbuFKvjkq,https://api.spotify.com/v1/audio-analysis/1oQZk2bKBLgP1cbuFKvjkq,249867,4
618,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,spotify:track:00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000,4
619,0.801,0.948,11,-4.623,0,0.0386,0.0117,0.457,0.025,0.968,138.489,audio_features,5N6M8yDiMV32T6Rkzh8EbW,spotify:track:5N6M8yDiMV32T6Rkzh8EbW,https://api.spotify.com/v1/tracks/5N6M8yDiMV32T6Rkzh8EbW,https://api.spotify.com/v1/audio-analysis/5N6M8yDiMV32T6Rkzh8EbW,202583,4
620,0.758,0.871,2,-6.408,1,0.147,0.0062,0.0,0.0663,0.753,126.994,audio_features,6bNB5gxFX6Q87DbQWb8OWZ,spotify:track:6bNB5gxFX6Q87DbQWb8OWZ,https://api.spotify.com/v1/tracks/6bNB5gxFX6Q87DbQWb8OWZ,https://api.spotify.com/v1/audio-analysis/6bNB5gxFX6Q87DbQWb8OWZ,202627,4
621,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049,audio_features,1huvTbEYtgltjQRXzrNKGi,spotify:track:1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/tracks/1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi,219840,4
622,0.585,0.946,1,-5.406,1,0.113,0.00858,0.000198,0.127,0.862,184.932,audio_features,0aGKNekx2JAxGzza802fnC,spotify:track:0aGKNekx2JAxGzza802fnC,https://api.spotify.com/v1/tracks/0aGKNekx2JAxGzza802fnC,https://api.spotify.com/v1/audio-analysis/0aGKNekx2JAxGzza802fnC,210640,4
623,0.721,0.92,1,-4.901,1,0.0616,0.211,1.87e-06,0.0647,0.961,103.191,audio_features,07DcH2UllHvVRKjD2HEJuC,spotify:track:07DcH2UllHvVRKjD2HEJuC,https://api.spotify.com/v1/tracks/07DcH2UllHvVRKjD2HEJuC,https://api.spotify.com/v1/audio-analysis/07DcH2UllHvVRKjD2HEJuC,224627,4
624,0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,audio_features,6cpk00i5TxCqSeqNi2HuIe,spotify:track:6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/tracks/6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/audio-analysis/6cpk00i5TxCqSeqNi2HuIe,219547,4
625,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4
626,0.657,0.828,5,-5.544,1,0.0728,0.00847,0.0,0.326,0.566,115.954,audio_features,0ccwMrlZONy5yXrirq7lTe,spotify:track:0ccwMrlZONy5yXrirq7lTe,https://api.spotify.com/v1/tracks/0ccwMrlZONy5yXrirq7lTe,https://api.spotify.com/v1/audio-analysis/0ccwMrlZONy5yXrirq7lTe,196787,4
627,0.614,0.928,8,-4.806,0,0.0516,0.0408,0.00104,0.0845,0.879,172.656,audio_features,4r8lRYnoOGdEi6YyI5OC1o,spotify:track:4r8lRYnoOGdEi6YyI5OC1o,https://api.spotify.com/v1/tracks/4r8lRYnoOGdEi6YyI5OC1o,https://api.spotify.com/v1/audio-analysis/4r8lRYnoOGdEi6YyI5OC1o,200560,4
628,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,audio_features,5BHtT1xpC44pGy1J7RKY4T,spotify:track:5BHtT1xpC44pGy1J7RKY4T,https://api.spotify.com/v1/tracks/5BHtT1xpC44pGy1J7RKY4T,https://api.spotify.com/v1/audio-analysis/5BHtT1xpC44pGy1J7RKY4T,246467,4
